"충청남도",아산시,소계,902,20.4,1.3,20.3,1.3
"충청남도",예산군,소계,900,17.0,1.4,20.0,1.8
"충청남도",천안시,소계,908,23.0,1.6,22.9,1.3
"충청남도",청양군,소계,896,20.5,1.9,24.1,2.0
"충청남도",태안군,소계,894,22.8,1.6,25.7,2.1
"충청남도",홍성군,소계,900,21.3,1.3,23.3,1.5
"전라북도",소계,소계,12427,20.1,0.5,21.6,0.6
"전라북도",고창군,소계,888,18.9,1.7,22.3,2.1
"전라북도",군산시,소계,897,21.7,1.4,22.0,1.3
"전라북도",김제시,소계,891,22.2,1.8,25.9,1.8
"전라북도",남원시,소계,897,18.4,1.4,19.9,1.7
"전라북도",무주군,소계,876,17.0,1.9,19.3,2.5
"전라북도",부안군,소계,888,18.0,1.8,20.5,2.3
"전라북도",순창군,소계,874,18.0,1.9,23.2,2.6
"전라북도",완주군,소계,897,21.1,1.4,21.6,1.5
"전라북도",익산시,소계,899,22.6,1.3,24.5,1.3
"전라북도",임실군,소계,878,16.3,1.9,18.5,2.1
"전라북도",장수군,소계,872,19.5,1.6,21.7,1.9
"전라북도",전주시,소계,900,18.8,1.0,19.8,1.2
"전라북도",정읍시,소계,894,20.3,1.6,23.3,1.8
"전라북도",진안군,소계,876,17.7,1.9,20.3,2.3
"전라남도",소계,소계,19613,20.2,0.4,22.4,0.5
"전라남도",강진군,소계,888,16.4,1.7,19.5,2.3
"전라남도",고흥군,소계,890,12.9,1.1,17.0,2.1
"전라남도",곡성군,소계,879,20.9,1.9,25.7,2.0
"전라남도",광양시,소계,905,23.3,1.5,23.2,1.5
"전라남도",구례군,소계,876,20.4,1.6,25.9,2.1
"전라남도",나주시,소계,893,18.9,1.4,20.7,1.5
"전라남도",담양군,소계,889,19.3,1.2,20.4,1.6
"전라남도",목포시,소계,901,24.6,1.4,26.2,1.4
"전라남도",무안군,소계,894,18.4,1.7,18.9,1.6
"전라남도",보성군,소계,893,17.1,1.7,21.4,2.1
"전라남도",순천시,소계,907,19.6,1.4,20.7,1.3
"전라남도",신안군,소계,918,19.1,1.3,23.6,1.9
"전라남도",여수시,소계,899,21.6,1.6,23.2,1.5
"전라남도",영광군,소계,891,18.5,1.3,22.0,1.9
"전라남도",영암군,소계,887,21.6,1.5,23.7,1.9
"전라남도",완도군,소계,890,20.8,1.6,25.0,2.2
"전라남도",장성군,소계,886,17.2,1.2,18.8,2.0
"전라남도",장흥군,소계,882,18.9,1.6,22.7,2.0
"전라남도",진도군,소계,880,19.5,1.8,24.7,1.9
"전라남도",함평군,소계,882,19.3,1.5,24.8,2.0
"전라남도",해남군,소계,891,17.8,1.7,21.5,2.1
"전라남도",화순군,소계,892,19.6,1.8,22.0,1.9
"경상북도",소계,소계,22178,22.4,0.4,23.7,0.4
"경상북도",경산시,소계,908,24.7,2.1,25.3,1.6
"경상북도",경주시,소계,898,22.3,1.5,23.6,1.7
"경상북도",고령군,소계,880,24.7,1.7,27.3,2.0
"경상북도",구미시,소계,1790,26.5,1.3,25.8,1.1
"경상북도",구미시,구미,901,27.7,1.5,26.7,1.3
"경상북도",구미시,선산,889,20.3,1.2,20.5,1.3
"경상북도",군위군,소계,871,18.8,1.6,20.2,1.9
"경상북도",김천시,소계,895,23.3,1.5,23.6,1.6
"경상북도",문경시,소계,890,20.1,1.7,24.6,1.6
"경상북도",봉화군,소계,878,19.2,1.6,22.0,2.0
"경상북도",상주시,소계,906,18.2,1.4,20.8,1.8
"경상북도",성주군,소계,886,25.1,1.9,28.1,1.9
"경상북도",안동시,소계,896,20.4,1.5,22.2,1.5
"경상북도",영덕군,소계,882,16.7,1.7,20.2,2.2
"경상북도",영양군,소계,860,14.7,1.3,15.4,1.2
"경상북도",영주시,소계,900,20.3,1.5,23.8,1.7
"경상북도",영천시,소계,893,21.8,1.6,22.8,1.7
"경상북도",예천군,소계,886,18.1,1.5,20.8,2.3
"경상북도",울릉군,소계,831,22.4,1.6,23.3,1.6
"경상북도",울진군,소계,886,18.5,1.4,19.3,1.6
"경상북도",의성군,소계,892,19.6,1.4,25.2,2.6
"경상북도",청도군,소계,886,20.0,1.5,23.0,2.0
